;user_id;original_image;face_id;age;gender;x;y;dx;dy;tilt_ang;fiducial_yaw_angle;fiducial_score
4116;39411334@N02;11042819835_91f4cbe282_o.jpg;413;(25, 32);f;683;427;772;771;-20;0;188
4117;39411334@N02;11043551486_eff2f85c03_o.jpg;413;(25, 32);f;83;244;612;612;170;0;51
4118;39411334@N02;11042837946_88a063ca63_o.jpg;413;(25, 32);f;0;235;1510;1581;-5;0;25
4119;39411334@N02;11043667374_e31fa4fdac_o.jpg;415;(25, 32);m;1463;1805;242;242;-5;0;89
4120;39411334@N02;11043019123_7bc8e4882c_o.jpg;413;(25, 32);f;734;221;733;733;-15;-30;161
4121;39411334@N02;11043711335_1e545d5d40_o.jpg;415;(25, 32);m;1593;306;976;975;-10;0;126
4122;39411334@N02;11043711335_1e545d5d40_o.jpg;413;(25, 32);f;871;513;759;758;5;0;147
4123;39411334@N02;11043229414_54fae0cbbf_o.jpg;415;(25, 32);m;306;376;654;748;5;0;43
4124;39411334@N02;11043229414_54fae0cbbf_o.jpg;413;(25, 32);f;84;542;616;616;0;0;52
4125;39411334@N02;11043358165_a7853acce3_o.jpg;413;(25, 32);f;197;1093;2251;2171;-85;0;115
4126;39411334@N02;11042816485_557a8afbee_o.jpg;413;(25, 32);f;1276;597;676;676;0;30;112
4127;39411334@N02;11043842734_2ac635d831_o.jpg;413;(25, 32);f;384;372;2064;2302;5;0;104
4128;39411334@N02;11043705183_6fda98e9e2_o.jpg;415;(25, 32);m;261;442;699;838;10;0;21
4129;39411334@N02;11042705655_2db185078e_o.jpg;415;(25, 32);m;0;285;629;741;-15;0;59
4130;39411334@N02;11042705655_2db185078e_o.jpg;413;(25, 32);f;472;248;216;216;10;-30;111
4131;39411334@N02;11043026053_177b570e4d_o.jpg;413;(25, 32);f;847;1045;772;771;-10;-15;32
4132;39411334@N02;11043321036_c014bdc9a2_o.jpg;413;(25, 32);f;1453;975;306;306;-5;0;19
4133;39411334@N02;11043298896_d0237976a3_o.jpg;413;(25, 32);f;1338;336;306;306;-10;0;30
4134;39411334@N02;11038338023_f62548a47c_o.jpg;415;(25, 32);m;843;414;427;427;0;0;33
4135;39411334@N02;11038338023_f62548a47c_o.jpg;413;(25, 32);f;1195;655;421;420;-5;15;64
4136;39411334@N02;11043451425_37d539658c_o.jpg;413;(25, 32);f;57;47;712;712;-115;30;5
4137;39411334@N02;11043668055_796b20ae36_o.jpg;415;(25, 32);m;554;110;636;636;-15;15;79
4138;39411334@N02;11043668055_796b20ae36_o.jpg;413;(25, 32);f;294;149;580;580;0;0;32
4139;39411334@N02;11042964504_aac87b5678_o.jpg;413;(25, 32);f;1161;994;670;669;-20;-45;132
4140;39411334@N02;11043194586_986d3e52d5_o.jpg;415;(25, 32);m;11;253;796;796;20;0;85
4141;39411334@N02;11043194586_986d3e52d5_o.jpg;413;(25, 32);f;379;466;581;700;15;0;20
4142;39411334@N02;11043220715_3492685485_o.jpg;416;(25, 32);m;270;702;459;459;-15;0;20
4143;39411334@N02;11043819076_a2df26d89d_o.jpg;415;(25, 32);m;0;262;630;740;-20;30;22
4144;39411334@N02;11043819076_a2df26d89d_o.jpg;413;(25, 32);f;158;535;644;644;-15;30;64
4145;39411334@N02;11043324286_abdee303e7_o.jpg;415;(25, 32);m;1407;758;242;242;15;0;12
4146;39411334@N02;11042962314_26eee71543_o.jpg;413;(25, 32);f;903;541;663;663;-20;0;75
4147;39411334@N02;11042821525_eeda17aaaf_o.jpg;413;(25, 32);f;1034;376;656;656;-5;0;115
4148;39411334@N02;11042901303_1e2e5168e0_o.jpg;414;(25, 32);f;252;162;480;480;-15;0;48
4149;39411334@N02;11042710625_77f465d79c_o.jpg;413;(25, 32);f;604;478;1300;1300;-10;0;117
4185;10354155@N05;11937916734_7c2722ac8d_o.jpg;424;(25, 32);f;1732;752;306;306;15;0;75
4186;10354155@N05;11937916734_7c2722ac8d_o.jpg;425;(25, 32);f;1072;765;306;306;10;15;62
4187;10354155@N05;11938277386_08d9f328ce_o.jpg;425;(25, 32);f;798;718;618;619;5;30;36
4188;10354155@N05;11938277386_08d9f328ce_o.jpg;424;(25, 32);f;1941;728;567;567;5;30;57
4194;10354155@N05;11937740573_604aab213a_o.jpg;424;(25, 32);f;1722;615;325;325;15;0;75
4196;10354155@N05;11937740573_604aab213a_o.jpg;425;(25, 32);f;1091;645;306;306;5;0;42
4200;10354155@N05;11937440925_521e9bb6f8_o.jpg;425;(25, 32);f;870;752;612;612;-5;0;65
4202;10354155@N05;11937440925_521e9bb6f8_o.jpg;424;(25, 32);f;1807;867;516;516;-5;0;43
4203;10354155@N05;11938342046_1df1117e6f_o.jpg;425;(25, 32);f;390;599;478;478;-5;0;92
4204;10354155@N05;11938342046_1df1117e6f_o.jpg;427;(25, 32);m;2789;473;369;370;-5;15;13
4206;10354155@N05;11938342046_1df1117e6f_o.jpg;424;(25, 32);f;1565;451;261;261;15;0;91
4208;10354155@N05;11938342046_1df1117e6f_o.jpg;428;(25, 32);m;2733;388;242;243;0;0;17
4212;10354155@N05;11937720713_de0c2e6531_o.jpg;424;(25, 32);f;1345;1027;631;632;-80;30;73
4215;10354155@N05;11937896894_147ae7c049_o.jpg;424;(25, 32);f;1404;1024;650;651;-75;30;77
4216;10354155@N05;11938118596_98ca1a1f4c_o.jpg;424;(25, 32);f;1270;1440;529;529;-115;0;89
4217;10354155@N05;11937799774_2d982158d6_o.jpg;425;(25, 32);f;835;709;542;542;20;30;73
4220;10354155@N05;11937932754_9fc60995bc_o.jpg;424;(25, 32);f;1284;465;485;484;-15;30;70
4221;10354155@N05;11937754183_c6b9c1789b_o.jpg;425;(25, 32);f;462;683;471;472;0;-30;87
4223;10354155@N05;11937754183_c6b9c1789b_o.jpg;424;(25, 32);f;1555;511;261;261;10;0;106
4229;7380406@N04;11812202863_da49b7ca41_o.jpg;435;(25, 32);m;898;326;829;829;20;-45;54
4230;7380406@N04;11812202863_da49b7ca41_o.jpg;436;(25, 32);f;1622;353;803;804;15;0;101
4232;7380406@N04;11505739386_1d90b1ac51_o.jpg;438;(25, 32);m;1471;401;981;982;-15;15;127
4236;7380406@N04;11505763163_5a20cc6d5a_o.jpg;438;(25, 32);m;1349;409;1346;1345;10;0;73
4244;7380406@N04;10370613133_80a4d50b84_o.jpg;438;(25, 32);m;290;549;937;937;-10;0;35
4245;7380406@N04;10370613133_80a4d50b84_o.jpg;444;(25, 32);f;2368;368;896;899;-5;0;59
4246;7380406@N04;9481887500_29cd790af8_o.jpg;445;(25, 32);f;1968;771;605;606;-10;0;69
4250;7380406@N04;9479097505_1b18f4325d_o.jpg;445;(25, 32);f;1421;556;650;650;-10;15;74
4251;7380406@N04;11499609016_fbfb12cf87_o.jpg;438;(25, 32);m;191;256;1345;1345;-10;0;89
4274;10113099@N03;12038949554_e9430f4927_o.jpg;452;(25, 32);m;211;1705;243;242;10;30;33
4278;115152228@N06;12076094985_1f32d67996_o.jpg;453;(25, 32);m;482;502;918;918;-95;0;19
4281;115152228@N06;12076508893_125d254df2_o.jpg;453;(25, 32);m;446;820;860;861;-95;0;37
4282;115152228@N06;12076761336_204510e9e6_o.jpg;453;(25, 32);m;442;200;608;608;185;0;28
4283;115152228@N06;12076761336_204510e9e6_o.jpg;455;(25, 32);m;98;288;609;558;160;15;50
4284;115152228@N06;12076558754_6f50e02aa2_o.jpg;453;(25, 32);m;114;753;1161;1161;-95;-15;126
4285;115152228@N06;12076591864_e4040c62d9_o.jpg;453;(25, 32);m;0;847;857;1110;-90;-15;70
4286;115152228@N06;12076549294_ba49442189_o.jpg;453;(25, 32);m;292;71;833;833;200;0;40
4287;115152228@N06;12076500083_ac308d5839_o.jpg;453;(25, 32);m;186;1007;861;860;-90;-15;22
4288;115152228@N06;12076797454_e04ce153ec_o.jpg;453;(25, 32);m;101;0;884;751;-75;0;156
4289;115152228@N06;12076468333_6809a1f237_o.jpg;453;(25, 32);m;675;0;1233;978;-10;0;103
4290;115152228@N06;12076153935_7ed29787e0_o.jpg;453;(25, 32);m;397;180;652;653;185;-45;30
4291;115152228@N06;12076225895_5fcbcf3910_o.jpg;453;(25, 32);m;0;731;1173;1275;-105;0;71
4292;115152228@N06;12076155075_04b7da6bb2_o.jpg;453;(25, 32);m;344;82;924;878;185;0;44
4293;115152228@N06;12076504903_a744b03167_o.jpg;453;(25, 32);m;82;1106;695;694;-90;0;74
4294;115152228@N06;12076621134_cc024f06c8_o.jpg;453;(25, 32);m;121;854;848;848;-90;0;113
4300;7648211@N03;10198834473_fc05c6c237_o.jpg;458;(25, 32);m;1343;400;491;490;20;0;127
4314;7648211@N03;11561373293_d880e48730_o.jpg;458;(25, 32);m;1343;400;491;490;20;0;127
4316;7648211@N03;10198417763_e7c68a6bc9_o.jpg;459;(25, 32);f;1596;368;852;1052;20;0;38
4325;7648211@N03;10198638484_73e3a89d93_o.jpg;458;(25, 32);m;2569;616;484;485;-20;30;100
4326;7648211@N03;10198638484_73e3a89d93_o.jpg;459;(25, 32);f;1977;956;364;363;-15;0;151
4335;7648211@N03;10198796025_2f8a1484ba_o.jpg;459;(25, 32);f;925;961;600;599;5;0;122
4338;7648211@N03;10198792393_9d76de4d13_o.jpg;458;(25, 32);m;967;78;816;816;-10;0;72
4339;7648211@N03;10198792393_9d76de4d13_o.jpg;459;(25, 32);f;581;592;721;721;5;0;106
4342;7648211@N03;9538411310_2aa75cd049_o.jpg;458;(25, 32);m;1383;350;567;568;20;0;139
4352;7648211@N03;10198426713_2d61cff93d_o.jpg;459;(25, 32);f;1171;325;618;618;0;0;153
4360;7648211@N03;11561333636_09459b7a76_o.jpg;461;(25, 32);f;1703;551;574;574;10;0;45
4361;7648211@N03;11561333636_09459b7a76_o.jpg;459;(25, 32);f;2181;417;561;561;-10;0;48
4365;7648211@N03;10811838196_ef0bcb431d_o.jpg;458;(25, 32);m;513;1016;714;714;-75;0;114
4366;7648211@N03;10811838196_ef0bcb431d_o.jpg;459;(25, 32);f;847;664;612;612;-85;0;50
4374;7648211@N03;10198629284_908b0cea13_o.jpg;459;(25, 32);f;54;444;1530;1530;-15;0;62
4389;7648211@N03;10198678764_69347077af_o.jpg;459;(25, 32);f;924;964;580;580;5;0;143
4395;7648211@N03;11561360103_71c127bfe9_o.jpg;459;(25, 32);f;419;1098;491;490;-90;0;160
4399;7648211@N03;10198239524_876abfaa65_o.jpg;459;(25, 32);f;855;419;491;491;0;0;152
4405;7648211@N03;10198343565_15aac44b2a_o.jpg;459;(25, 32);f;1644;345;804;1001;20;0;38
4437;7411850@N04;11098536056_b8f250b5f7_o.jpg;464;(25, 32);f;592;792;485;484;10;0;94
4438;7411850@N04;11098536056_b8f250b5f7_o.jpg;465;(25, 32);m;1721;696;421;421;-10;0;132
4439;7411850@N04;11098536056_b8f250b5f7_o.jpg;466;(25, 32);f;1233;619;408;408;5;0;79
4440;7411850@N04;11106526875_4cb078aa01_o.jpg;466;(25, 32);f;1904;451;631;631;0;0;123
4441;7411850@N04;11101249874_1a38e76cd4_o.jpg;467;(25, 32);f;675;739;612;612;-200;0;11
4442;7411850@N04;11100452494_24decb2d73_o.jpg;464;(25, 32);f;1345;1072;408;408;-90;0;67
4443;7411850@N04;11107521524_9502e567f5_o.jpg;466;(25, 32);f;1083;486;1052;1051;0;0;123
4444;7411850@N04;11098648543_533b10d5fb_o.jpg;464;(25, 32);f;602;532;491;491;10;0;95
4445;7411850@N04;11098648543_533b10d5fb_o.jpg;465;(25, 32);m;1789;447;459;459;-5;0;141
4446;7411850@N04;11098648543_533b10d5fb_o.jpg;466;(25, 32);f;1278;374;440;440;15;0;80
4447;7411850@N04;11100366805_5570f9ef35_o.jpg;464;(25, 32);f;1641;945;408;408;0;0;63
4448;7411850@N04;11107457115_d00543f21b_o.jpg;466;(25, 32);f;1061;487;1039;1039;0;0;117
4449;7411850@N04;11106570936_6afca70f2c_o.jpg;466;(25, 32);f;1920;396;822;823;-10;0;143
4450;7411850@N04;11101265734_96941f40bd_o.jpg;467;(25, 32);f;680;0;612;508;-5;0;67
4451;7411850@N04;11106586114_e5f78537a9_o.jpg;466;(25, 32);f;1925;401;809;810;-15;0;144
4469;54030085@N03;11445132474_b176ef0d11_o.jpg;471;(25, 32);f;1646;1938;242;242;-95;0;30
4473;54030085@N03;11445137504_ecf213effe_o.jpg;474;(25, 32);m;2277;92;293;293;-95;0;36
4474;54030085@N03;11455876394_6e8a7cd96b_o.jpg;475;(25, 32);m;1120;1888;255;255;-90;-45;42
4475;54030085@N03;11456244113_345456b329_o.jpg;476;(25, 32);m;2868;642;243;242;0;30;49
4476;68094148@N04;11373907673_c6a3812b7b_o.jpg;477;(25, 32);f;2851;165;408;408;-5;30;58
4477;68094148@N04;11373907673_c6a3812b7b_o.jpg;478;(25, 32);m;637;0;249;234;-5;-45;95
4478;68094148@N04;11373794746_4720ac792a_o.jpg;477;(25, 32);f;2919;175;345;350;5;15;54
4479;68094148@N04;11373794746_4720ac792a_o.jpg;478;(25, 32);m;664;0;242;211;-5;-15;73
4480;68094148@N04;11355711315_0f5b5da125_o.jpg;477;(25, 32);f;915;51;109;112;0;45;14
4481;10693681@N00;9162730346_b1bf71120a_o.jpg;479;(25, 32);m;2145;1270;249;249;10;30;25
808;10792106@N03;11039207613_1ec8e8123c_o.jpg;538;(25, 32);m;3040;803;224;242;-15;-15;35
1156;20632896@N03;9824420585_33393c055d_o.jpg;579;(25, 32);f;1992;642;382;382;-5;0;9
1161;20632896@N03;9824420585_33393c055d_o.jpg;580;(25, 32);m;1394;517;325;326;5;0;84
1244;20632896@N03;9829670003_ff15764743_o.jpg;584;(25, 32);f;658;627;503;504;-85;0;16
1263;20632896@N03;9830374075_74404738d2_o.jpg;586;(25, 32);f;1035;666;262;261;-90;0;29
1264;20632896@N03;9830374075_74404738d2_o.jpg;587;(25, 32);f;1129;1249;262;261;-110;0;8
1304;20632896@N03;9829381345_02819d4a7f_o.jpg;590;(25, 32);f;1072;125;242;243;-90;-30;71
1316;20632896@N03;9825567715_91da7aca94_o.jpg;591;(25, 32);f;634;1139;459;459;-100;30;159
1342;20632896@N03;9830283864_d50de056db_o.jpg;579;(25, 32);f;1557;1300;242;242;-95;0;62
1391;20632896@N03;9824457146_130b688636_o.jpg;580;(25, 32);m;0;1254;313;363;-105;30;76
1397;20632896@N03;9825587226_a846348962_o.jpg;597;(25, 32);f;682;1161;395;396;-90;30;64
1984;10001312@N04;8531988060_ed893662dd_o.jpg;616;(25, 32);m;796;505;459;459;-5;30;25
1985;10001312@N04;8531988060_ed893662dd_o.jpg;617;(25, 32);m;1596;803;306;306;-10;30;36
1986;10001312@N04;8532019018_a467b117cb_o.jpg;617;(25, 32);m;1624;737;242;243;-5;0;40
1987;10001312@N04;8530767327_cf23c3674e_o.jpg;618;(25, 32);m;2095;715;383;383;-25;30;102
1988;10001312@N04;8530767327_cf23c3674e_o.jpg;617;(25, 32);m;1002;750;306;306;5;0;91
1989;10001312@N04;8531934604_7932464937_o.jpg;619;(25, 32);m;1871;466;331;332;5;0;114
1990;10001312@N04;8531934604_7932464937_o.jpg;616;(25, 32);m;1396;519;325;325;0;0;62
1991;10001312@N04;8531934604_7932464937_o.jpg;617;(25, 32);m;610;543;312;312;0;0;52
1992;10001312@N04;8531934604_7932464937_o.jpg;620;(25, 32);m;2639;541;287;287;5;0;27
1993;10001312@N04;8531934604_7932464937_o.jpg;618;(25, 32);m;1067;530;255;255;0;0;22
1994;10001312@N04;8530826585_023eaa17ee_o.jpg;618;(25, 32);m;723;1179;293;293;10;15;43
1995;10001312@N04;8532037876_f612db656c_o.jpg;621;(25, 32);f;1775;551;242;242;5;30;33
1996;10001312@N04;8531875948_1038b4c5dc_o.jpg;618;(25, 32);m;2151;733;351;350;-20;30;97
1997;10001312@N04;8531875948_1038b4c5dc_o.jpg;616;(25, 32);m;1329;658;344;344;-15;0;134
1998;10001312@N04;8531875948_1038b4c5dc_o.jpg;617;(25, 32);m;962;776;319;318;5;0;89
1999;10001312@N04;8532059172_c98e29dca6_o.jpg;617;(25, 32);m;433;534;240;240;0;-45;5
2000;10001312@N04;8532034588_b8c3f67a4a_o.jpg;616;(25, 32);m;949;765;612;612;15;45;80
2001;10001312@N04;8531923904_5835409f59_o.jpg;619;(25, 32);m;2231;822;306;306;-15;0;41
2002;10001312@N04;8531923904_5835409f59_o.jpg;617;(25, 32);m;1711;1034;274;274;0;0;73
2003;10001312@N04;8531923904_5835409f59_o.jpg;618;(25, 32);m;1464;935;242;242;0;0;46
2004;10001312@N04;8531907854_77e54fbfde_o.jpg;617;(25, 32);m;591;1136;484;484;-10;-15;57
2007;10001312@N04;8531906034_1bda324aa1_o.jpg;616;(25, 32);m;843;780;548;549;-10;0;106
2008;10001312@N04;8530794203_1a205b1de8_o.jpg;617;(25, 32);m;2146;1384;325;326;0;15;75
2009;10001312@N04;8530794203_1a205b1de8_o.jpg;618;(25, 32);m;833;1243;306;306;-5;0;16
2010;10001312@N04;8530794203_1a205b1de8_o.jpg;619;(25, 32);m;1303;1238;306;306;0;0;41
2011;10001312@N04;8530904035_c40c55ba8e_o.jpg;617;(25, 32);m;900;1341;555;555;-5;0;129
2012;10001312@N04;8530904035_c40c55ba8e_o.jpg;616;(25, 32);m;1318;1278;516;516;20;0;86
2013;10001312@N04;8530904035_c40c55ba8e_o.jpg;618;(25, 32);m;454;1300;471;472;5;0;100
2014;10001312@N04;8531954362_a00e9b3b9a_o.jpg;617;(25, 32);m;1517;1131;325;325;5;15;61
2015;10001312@N04;8531954362_a00e9b3b9a_o.jpg;618;(25, 32);m;1979;1085;312;312;-15;30;73
2016;10001312@N04;8532011870_91272511be_o.jpg;619;(25, 32);m;0;206;613;754;-15;30;54
2017;10001312@N04;8532011870_91272511be_o.jpg;617;(25, 32);m;247;148;584;584;5;0;50
2018;10001312@N04;8531946524_6d553bde92_o.jpg;617;(25, 32);m;336;76;1109;1109;-20;0;134
2019;10001312@N04;8531990910_8f65e5a4e2_o.jpg;616;(25, 32);m;951;626;988;988;0;0;97
2020;10001312@N04;8530795301_8e5c36a48e_o.jpg;616;(25, 32);m;1286;996;765;765;0;0;31
2021;10001312@N04;8530795301_8e5c36a48e_o.jpg;617;(25, 32);m;825;1169;485;485;-5;15;73
2022;10001312@N04;8531919638_5507b093c9_o.jpg;618;(25, 32);m;1345;857;516;516;15;-30;19
2023;10001312@N04;8531919638_5507b093c9_o.jpg;616;(25, 32);m;693;804;427;427;-5;-30;47
2024;10001312@N04;8530823603_b503b9ec93_o.jpg;616;(25, 32);m;1399;543;306;306;-5;0;65
2025;10001312@N04;8530823603_b503b9ec93_o.jpg;619;(25, 32);m;1890;494;299;299;0;0;100
2026;10001312@N04;8530823603_b503b9ec93_o.jpg;620;(25, 32);m;2634;551;280;280;5;15;14
2027;10001312@N04;8530823603_b503b9ec93_o.jpg;617;(25, 32);m;629;575;281;280;0;0;27
2028;10001312@N04;8530823603_b503b9ec93_o.jpg;618;(25, 32);m;1067;551;262;261;0;0;28
2029;10001312@N04;8532023384_b7253c1d3c_o.jpg;617;(25, 32);m;2159;409;746;746;-5;0;154
2030;10001312@N04;8532023384_b7253c1d3c_o.jpg;616;(25, 32);m;581;377;599;599;0;0;77
2031;10001312@N04;8532023384_b7253c1d3c_o.jpg;618;(25, 32);m;1729;462;497;497;-5;30;130
2032;10001312@N04;8530800441_4cc6082785_o.jpg;618;(25, 32);m;1408;597;657;657;5;-45;13
2033;10001312@N04;8531928744_ae491ee55c_o.jpg;618;(25, 32);m;2448;415;580;581;-10;30;26
2034;10001312@N04;8531928744_ae491ee55c_o.jpg;617;(25, 32);m;137;441;401;402;0;-15;55
2035;10001312@N04;8531928744_ae491ee55c_o.jpg;616;(25, 32);m;1246;435;242;242;-10;0;69
2036;10001312@N04;8531955372_58438ddb41_o.jpg;618;(25, 32);m;1950;1000;472;472;5;-30;51
2037;10001312@N04;8531955372_58438ddb41_o.jpg;616;(25, 32);m;935;898;434;434;0;-30;51
2038;10001312@N04;8530792823_f2ce4a8110_o.jpg;616;(25, 32);m;2561;1069;612;612;-20;0;65
2039;10001312@N04;8530792823_f2ce4a8110_o.jpg;617;(25, 32);m;1534;1086;542;542;-5;0;91
2040;10001312@N04;8530792823_f2ce4a8110_o.jpg;619;(25, 32);m;828;898;536;536;0;0;36
2041;10001312@N04;8532029788_667f1cbf91_o.jpg;617;(25, 32);m;2675;787;306;306;-10;30;46
2042;10001312@N04;8532029788_667f1cbf91_o.jpg;618;(25, 32);m;1585;604;281;280;10;-15;113
2043;10001312@N04;8530808845_b4ac71a85e_o.jpg;616;(25, 32);m;655;825;484;485;0;-30;33
2044;10001312@N04;8530933473_e61b747124_o.jpg;617;(25, 32);m;785;350;835;835;15;-45;9
2045;10001312@N04;8530762419_1cc7bac94a_o.jpg;618;(25, 32);m;581;494;453;452;-5;0;29
2047;10001312@N04;8530816537_66d6b9319c_o.jpg;619;(25, 32);m;1378;640;351;351;5;-15;41
2048;10001312@N04;8530816537_66d6b9319c_o.jpg;618;(25, 32);m;2312;613;306;306;-5;0;24
2049;10001312@N04;8530816537_66d6b9319c_o.jpg;617;(25, 32);m;792;694;261;262;15;0;45
2050;10001312@N04;8531930224_36c4b59f05_o.jpg;618;(25, 32);m;2492;489;568;567;0;30;13
2051;10001312@N04;8531930224_36c4b59f05_o.jpg;617;(25, 32);m;328;511;395;395;0;0;63
2052;10001312@N04;8531930224_36c4b59f05_o.jpg;616;(25, 32);m;1415;482;242;243;-20;0;94
2054;10001312@N04;8531887564_9bdf7a146a_o.jpg;618;(25, 32);m;2234;471;580;580;-15;0;7
2055;10001312@N04;8530914283_ac6455d4dd_o.jpg;617;(25, 32);m;2178;371;752;752;0;15;165
2056;10001312@N04;8530914283_ac6455d4dd_o.jpg;616;(25, 32);m;460;269;618;618;0;0;83
2057;10001312@N04;8530914283_ac6455d4dd_o.jpg;618;(25, 32);m;1582;398;510;510;-10;0;134
2058;10001312@N04;8532033046_795c1e7fb1_o.jpg;618;(25, 32);m;1026;618;523;523;-5;30;92
2059;10001312@N04;8531885118_b652e65e72_o.jpg;619;(25, 32);m;2057;870;434;433;-10;0;21
2060;10001312@N04;8530760223_caf5d00364_o.jpg;618;(25, 32);m;811;1024;427;427;-10;-30;23
2061;10001312@N04;8531984510_84b2bee828_o.jpg;619;(25, 32);m;388;388;867;867;10;30;11
2062;10001312@N04;8531984510_84b2bee828_o.jpg;617;(25, 32);m;2263;607;746;746;-5;0;83
2063;10001312@N04;8531984510_84b2bee828_o.jpg;616;(25, 32);m;1359;527;708;708;-15;0;53
2064;10001312@N04;8530891093_1052e5ee1f_o.jpg;616;(25, 32);m;1091;790;835;835;5;0;113
2065;10001312@N04;8530891093_1052e5ee1f_o.jpg;617;(25, 32);m;1491;1212;797;797;-15;0;152
2066;10001312@N04;8530891093_1052e5ee1f_o.jpg;618;(25, 32);m;562;812;759;759;10;0;108
2067;10001312@N04;8530891093_1052e5ee1f_o.jpg;619;(25, 32);m;1874;701;752;752;-10;0;145
2068;10001312@N04;8532054326_6d49c5d888_o.jpg;616;(25, 32);m;1141;932;726;727;-5;0;63
2069;10001312@N04;8532021954_e50af1ed7c_o.jpg;619;(25, 32);m;1773;619;733;734;5;30;87
2070;10001312@N04;8532021954_e50af1ed7c_o.jpg;616;(25, 32);m;911;774;529;529;5;0;61
2071;10001312@N04;8532021954_e50af1ed7c_o.jpg;617;(25, 32);m;1388;790;516;516;-10;0;142
2072;10001312@N04;8532036366_b387c0aa99_o.jpg;626;(25, 32);f;823;586;345;344;0;30;5
2073;10001312@N04;8532020432_d22fdf3fe0_o.jpg;619;(25, 32);m;1706;640;734;733;-5;30;93
2074;10001312@N04;8532020432_d22fdf3fe0_o.jpg;616;(25, 32);m;913;806;535;535;10;0;69
2075;10001312@N04;8532020432_d22fdf3fe0_o.jpg;617;(25, 32);m;1359;825;516;516;-10;0;147
2076;10001312@N04;8530950069_4ef3341a43_o.jpg;617;(25, 32);m;1353;790;535;536;-5;0;118
2077;10001312@N04;8530950069_4ef3341a43_o.jpg;619;(25, 32);m;1034;572;523;522;-10;0;82
2078;10001312@N04;8530950069_4ef3341a43_o.jpg;618;(25, 32);m;608;737;472;472;15;0;42
2079;10001312@N04;8532000180_2037062bbc_o.jpg;619;(25, 32);m;1963;549;816;816;-5;0;118
2080;10001312@N04;8532000180_2037062bbc_o.jpg;617;(25, 32);m;1486;1078;810;810;-15;0;151
2081;10001312@N04;8532000180_2037062bbc_o.jpg;618;(25, 32);m;564;659;784;784;10;0;107
2082;10001312@N04;8532000180_2037062bbc_o.jpg;616;(25, 32);m;1131;739;733;733;0;0;101
2083;10001312@N04;8530881779_05552679e1_o.jpg;627;(25, 32);f;1270;822;369;370;5;0;75
2084;10001312@N04;8532001994_cb651323d5_o.jpg;619;(25, 32);m;359;0;921;887;-5;0;119
2085;10001312@N04;8532001994_cb651323d5_o.jpg;616;(25, 32);m;0;214;679;712;5;0;77
2086;10001312@N04;8532026598_4e8391e6fb_o.jpg;618;(25, 32);m;1308;267;631;631;0;45;72
2087;10001312@N04;8530951451_ebd434797e_o.jpg;617;(25, 32);m;1514;623;554;554;-5;0;129
2088;10001312@N04;8530951451_ebd434797e_o.jpg;616;(25, 32);m;1016;556;523;522;-15;0;109
2089;10001312@N04;8530951451_ebd434797e_o.jpg;619;(25, 32);m;1944;482;523;523;-5;0;78
2090;10001312@N04;8530951451_ebd434797e_o.jpg;618;(25, 32);m;506;589;472;472;10;0;64
2091;10001312@N04;8531927538_b1e1446a79_o.jpg;619;(25, 32);m;1432;626;332;331;0;-15;43
2092;10001312@N04;8531927538_b1e1446a79_o.jpg;618;(25, 32);m;2310;548;306;306;5;0;36
2093;10001312@N04;8531927538_b1e1446a79_o.jpg;617;(25, 32);m;772;667;268;268;-15;-15;20
2094;10001312@N04;8531927538_b1e1446a79_o.jpg;616;(25, 32);m;1168;600;242;243;-10;0;70
2095;10001312@N04;8530902519_a7778febdb_o.jpg;617;(25, 32);m;792;1657;408;408;0;0;129
2096;10001312@N04;8530902519_a7778febdb_o.jpg;619;(25, 32);m;474;1553;396;396;0;0;105
2097;10001312@N04;8530902519_a7778febdb_o.jpg;616;(25, 32);m;1216;1625;388;389;5;0;106
2098;10001312@N04;8530932013_05276c7536_o.jpg;618;(25, 32);m;897;482;1166;1167;15;0;57
2099;10001312@N04;8531931660_0e94a32f20_o.jpg;619;(25, 32);m;1853;422;319;319;0;0;90
2100;10001312@N04;8531931660_0e94a32f20_o.jpg;617;(25, 32);m;581;495;306;306;0;-15;46
2101;10001312@N04;8531931660_0e94a32f20_o.jpg;616;(25, 32);m;1372;497;287;287;5;0;91
2102;10001312@N04;8531931660_0e94a32f20_o.jpg;620;(25, 32);m;2621;497;268;268;10;0;17
2103;10001312@N04;8531931660_0e94a32f20_o.jpg;618;(25, 32);m;1032;481;262;261;0;0;19
2176;115153697@N06;12097999826_8aa0e782ef_o.jpg;631;(25, 32);m;6585;1312;253;253;5;0;91
2271;10897942@N03;10372582914_382144ffe8_o.jpg;632;(25, 32);m;23;319;559;560;20;-15;16
2273;10897942@N03;8230619295_54f6662bef_o.jpg;634;(25, 32);f;309;903;548;548;20;0;55
2274;10897942@N03;8230619295_54f6662bef_o.jpg;632;(25, 32);m;1071;809;516;517;-20;0;134
2275;10897942@N03;8230619295_54f6662bef_o.jpg;635;(25, 32);m;607;833;503;504;5;0;110
2276;10897942@N03;8230619295_54f6662bef_o.jpg;636;(25, 32);f;1483;803;472;472;0;0;122
2277;10897942@N03;10372381606_3a368b0059_o.jpg;632;(25, 32);m;1808;502;644;643;-25;30;175
2278;10897942@N03;10372381606_3a368b0059_o.jpg;635;(25, 32);m;664;803;587;586;5;-15;89
